scenario,initial_tvl,final_tvl,total_hack_events,total_hack_losses,total_insurance_payouts,final_lp_capital,final_utilization,final_revenue_share,protocol_profit,lp_profit,hack_frequency,loss_ratio
Base Case,70342843.52451867,73085663.60529403,0,0.0,0.0,55630323.65860964,0.40184585709766124,0.3448209757370588,5180316.744455361,3543170.6981055327,0.0,0.0
Base Case,80476313.64803998,120729796.78410223,0,0.0,0.0,64178470.06298746,0.4008508535354837,0.45209461393716777,4428441.034946424,5329458.389250159,0.0,0.0
Base Case,110625777.37480412,86761261.25993106,0,0.0,0.0,86605270.18930952,0.3981833622452905,0.36481732271245587,8140646.645752725,5869409.769634115,0.0,0.0
Base Case,67772621.24827291,89305865.88882391,0,0.0,0.0,53597696.939634115,0.4025078387983273,0.42999514584288984,3998505.7327947766,4220518.79415568,0.0,0.0
Base Case,139148625.15680733,256230739.70336798,0,0.0,0.0,109858979.28717996,0.39552874149249523,0.3108948187928775,10012445.233558161,6474452.114316316,0.0,0.0
Base Case,170606019.3085618,147296191.4419817,1,138424.9860884303,138424.9860884303,132062412.57679157,0.3943411333153714,0.39954712106051826,11830912.672743112,9774599.126606017,1.0,1.0
Base Case,80741526.64273511,81287159.97345325,0,0.0,0.0,64389970.86379062,0.40071923353001715,0.38521247817504145,5593477.4060058165,4569385.380495607,0.0,0.0
Base Case,137795337.76081076,148129538.81038848,1,64201.98146398771,64201.98146398771,108726351.70835823,0.39503344043632554,0.3253548844469014,10896148.113734284,6561954.062699821,1.0,1.0
Base Case,163096880.38557112,193496205.9084608,0,0.0,0.0,128766218.77981178,0.392291212016162,0.6124448569439752,5790774.725463391,14520617.208885638,0.0,0.0
Base Case,115987414.07323964,99982679.49708048,0,0.0,0.0,91571502.24525857,0.3979964904553805,0.347254903655588,8788422.874620633,5934580.743433112,0.0,0.0
Base Case,167839678.14012113,153785218.8072161,0,0.0,0.0,130057238.3719494,0.3946020112158476,0.500230525158551,8982293.536560208,12073575.345166022,0.0,0.0
Base Case,62453730.23767682,39907240.46291215,0,0.0,0.0,49391321.45087751,0.40263671252542677,0.31842704078753714,5061618.841814918,2899773.045279246,0.0,0.0
Base Case,160730447.21956107,87244440.51550435,0,0.0,0.0,126897910.70535468,0.3928909713083739,0.39182916015540753,11757647.77368161,9243671.825899107,0.0,0.0
Base Case,138797134.67140907,91886661.66809127,0,0.0,0.0,109581476.19882032,0.39558302225389175,0.31373766802894965,11515024.265852636,6454903.045700404,0.0,0.0
Base Case,100255760.95199855,179027535.5282059,0,0.0,0.0,78486983.61289929,0.3996733439123462,0.32686941502270034,6920803.88810036,4824166.571201658,0.0,0.0
Base Case,93682013.21356219,58624857.27242976,0,0.0,0.0,74709688.70287487,0.39773806655911165,0.42935417752927596,6260438.8220604025,5869854.883685854,0.0,0.0
Base Case,184587751.67002308,258222315.87524453,0,0.0,0.0,143035086.97497645,0.39262692096432583,0.3313498284415411,13380363.150618182,8976758.830964569,0.0,0.0
Base Case,58783442.317070074,80726586.88463458,0,0.0,0.0,46488722.18438314,0.4051739107720943,0.4404768816835462,3341784.67376631,3743174.2864816003,0.0,0.0
Base Case,104755312.46040876,61536878.464097805,0,0.0,0.0,82009509.24075267,0.39784436517564237,0.37235793392541644,7751754.956432917,5645499.043773454,0.0,0.0
Base Case,79913842.46344866,44260913.45059453,0,0.0,0.0,63729913.21113897,0.40110771883902924,0.41270737498419324,5550611.444720583,4815673.119389368,0.0,0.0
Base Case,126402499.55843869,137234585.19138965,0,0.0,0.0,99795864.16712445,0.3969946299201165,0.38804875054092186,8632777.310686333,7212991.206110853,0.0,0.0
Base Case,122887826.35164098,64866603.004854605,0,0.0,0.0,97020521.1427955,0.3969974731689079,0.3515420642470885,9655433.981283525,6347835.40828387,0.0,0.0
Base Case,96211408.24350455,142385667.9377882,2,14900098.491889074,14900098.491889074,60420717.106904775,0.49708934175368796,0.5423544741300632,57963037.65932168,-11411265.475685239,2.0,1.0
Base Case,81848085.38613617,101645473.73615493,0,0.0,0.0,64729093.921529666,0.3987969238812539,0.3548384317719873,5786974.114036821,4244483.227362938,0.0,0.0
Base Case,161200849.13228303,195802270.18524748,1,10548433.389165007,10548433.389165007,116720861.43318135,0.42826691502780967,0.5229833611706292,42906946.80309396,-21623.21593659511,1.0,1.0
Base Case,106258710.51930566,113947342.40763745,0,0.0,0.0,83885686.86462256,0.3989498515386409,0.3855398103605651,7285613.484748298,6004084.1085593905,0.0,0.0
Base Case,150309336.3251262,152262782.2503628,0,0.0,0.0,118670403.62485135,0.39372089416035383,0.45019859427840603,9104380.916977314,9901253.95278715,0.0,0.0
Base Case,159380340.2382111,185676649.38943315,0,0.0,0.0,125831996.05757697,0.3932375805873174,0.375302511649943,11146746.418440219,8836255.333235908,0.0,0.0
Base Case,57628645.60581962,80719006.5843532,0,0.0,0.0,45575466.287425734,0.4041486702970141,0.36337691033955777,3911287.8843057044,3047228.882723703,0.0,0.0
Base Case,77356034.88196962,39416943.9743603,0,0.0,0.0,61176614.44839502,0.400556432496693,0.49518349577620263,4478122.790281349,5492817.730990581,0.0,0.0
Base Case,150323762.84467697,237567762.86125448,0,0.0,0.0,118681793.41745153,0.3937169439887697,0.2854185055708128,11722559.836535655,6436524.444785597,0.0,0.0
Base Case,155237506.83252594,153244199.04957846,0,0.0,0.0,122561213.17042598,0.39427316416382097,0.5200568483804127,7937800.737246329,11776996.43180161,0.0,0.0
Base Case,187732156.5177132,210588525.4657861,0,0.0,0.0,145471642.43833104,0.39193423296566404,0.3313561192408176,14088539.76113558,9105988.81175862,0.0,0.0
Base Case,177855782.0565709,310472953.16086406,0,0.0,0.0,138513083.26468524,0.39329433357973625,0.41949607654911286,10052428.80247505,10928111.48276816,0.0,0.0
Base Case,124046633.55119698,108250220.35970762,0,0.0,0.0,97935399.21000667,0.3966141834624743,0.40271322833865214,8465262.669841971,7312718.076221319,0.0,0.0
Base Case,81685681.31143641,74132416.1511953,0,0.0,0.0,64600658.78011948,0.3988797321599258,0.3893489228970829,5600406.021957291,4618166.032949472,0.0,0.0
Base Case,183110243.3325048,194223148.3448544,0,0.0,0.0,141890186.37015244,0.3929568383198788,0.31786930948251013,14199396.601439614,8539749.91450675,0.0,0.0
Base Case,176804219.3035354,188200143.99177626,0,0.0,0.0,137694135.71395725,0.3935380531235672,0.44156211708692256,10707156.034713354,11349782.896658089,0.0,0.0
Base Case,191745089.5744,119446719.06070448,0,0.0,0.0,149329950.19934982,0.391016861483393,0.4004033931603761,13493209.495665813,11156548.375308022,0.0,0.0
Base Case,148517682.41521353,191068575.8647709,0,0.0,0.0,117255885.98091283,0.39421406478626286,0.40318057192737067,9513981.693285761,8822813.115407895,0.0,0.0
Base Case,54309924.653494805,41698147.502174154,0,0.0,0.0,43741420.48508807,0.40326496958586044,0.4331171682867964,3512937.7249183836,3429519.624297507,0.0,0.0
Base Case,59447610.52850724,30108749.727007475,1,9019378.170261022,9019378.170261022,37994592.76981856,0.5007910609730156,0.38333576718638995,24054550.875784714,-3714987.3323249635,1.0,1.0
Base Case,106641422.2710265,213310529.9958901,0,0.0,0.0,84192935.7034648,0.3989090660617184,0.3913137952400487,6309706.588402669,6155026.907639315,0.0,0.0
Base Case,52846668.477554455,53784467.382211596,0,0.0,0.0,42215173.73394586,0.40286839679555564,0.43673107156138213,3247571.677422462,3336935.513493988,0.0,0.0
Base Case,98078738.50147797,59902735.459213786,0,0.0,0.0,76782676.55917686,0.39879706009893673,0.33659715270864665,7720133.578373923,4797836.295037828,0.0,0.0
Base Case,93525352.66507559,85254282.43798529,0,0.0,0.0,74584755.79188663,0.39780765940362905,0.32782515741678825,7352228.728394603,4539199.482175991,0.0,0.0
Base Case,97346887.18831912,100137187.63690454,0,0.0,0.0,76209738.34487669,0.399109204484193,0.41604014527629063,6203966.288864144,5848541.426231375,0.0,0.0
Base Case,152417301.8175134,262211060.94272587,0,0.0,0.0,120334650.47816277,0.393148348102092,0.4875385014440278,7472563.853103582,10894281.672949385,0.0,0.0
Base Case,87088663.51242432,71283425.49438201,0,0.0,0.0,69451655.46295439,0.3999937582696636,0.4367611836558477,5543387.494490015,5560248.308871242,0.0,0.0
Base Case,100570842.392154,115335253.49347667,0,0.0,0.0,78733648.74068682,0.39954226590801295,0.5043898721355797,5097876.605437774,7289970.243374354,0.0,0.0
Base Case,172438798.95634425,208964468.56252304,0,0.0,0.0,133621032.95127274,0.39348851808104957,0.4066486979042834,10933567.965307234,10177589.136410814,0.0,0.0
Base Case,163708169.97050244,183968557.73677978,0,0.0,0.0,129248834.25518745,0.39213782485781346,0.3700932880488336,11603746.41262646,8947057.679585602,0.0,0.0
Base Case,180759841.58031103,173537381.25205913,0,0.0,0.0,140068892.832015,0.39348721435773965,0.4277922666916216,11444508.15011087,11197147.826648386,0.0,0.0
Base Case,193109129.716382,296181712.95919067,2,213558925.62983638,68873105.62916845,81519146.68210599,0.7208410229055372,0.6451540242933117,355112658.1127385,-103320080.1063652,2.0,0.32250164878871335
Base Case,172763612.18371418,129472144.19888012,1,90814238.20487371,52667018.52253729,81205707.66865,0.6485630140363858,0.5137051488261055,164323730.89163798,-42054376.05391274,1.0,0.5799423038017713
Base Case,104468880.98867829,195500264.34426686,0,0.0,0.0,81785273.07012355,0.3979582536268389,0.4877159840238215,4762072.384138884,7368729.47353031,0.0,0.0
Base Case,73390228.5229928,79798146.21404779,0,0.0,0.0,58240406.54864612,0.4013741063215759,0.42548734972267604,4568262.410209852,4537001.43247648,0.0,0.0
Base Case,188685449.51409253,354505051.66186744,0,0.0,0.0,146210335.88622212,0.3917267586859221,0.5404937176182186,7342621.727109605,14743638.245485466,0.0,0.0
Base Case,185549085.51602143,358831020.2416395,0,0.0,0.0,143780011.16509646,0.3924137719120257,0.4967391897246416,8217148.818588073,13371391.223403284,0.0,0.0
Base Case,121723811.93696633,109343847.37409073,0,0.0,0.0,96099489.75583602,0.3967843216954807,0.4972001239895082,6614602.420725358,8789425.368882282,0.0,0.0
Base Case,103023973.49398263,138879148.62503964,0,0.0,0.0,80654110.62639345,0.3985380728140962,0.4669844508906138,5536547.431449023,6941469.918873964,0.0,0.0
Base Case,189981750.58812276,189629171.96536085,0,0.0,0.0,147954802.80503494,0.3913948265816845,0.5296825784039818,9295269.158923166,14529601.75395272,0.0,0.0
Base Case,85561295.34978144,57449152.169188865,0,0.0,0.0,68233617.14665113,0.39889404077567564,0.4386318389349919,5558976.717528559,5465258.177871199,0.0,0.0
Base Case,130731470.47148423,70400147.66639724,0,0.0,0.0,103210883.35646334,0.3960210337828226,0.34384815188511386,10382325.425475746,6618436.996890202,0.0,0.0
Base Case,74841662.37197277,84943249.42173707,0,0.0,0.0,59188155.7876358,0.40108173660548124,0.3548102957421112,5344668.998427786,3880111.7508887164,0.0,0.0
Base Case,138478603.90322304,133801052.97548123,1,25412893.62560051,25412893.62560051,83917101.3082034,0.5140931068557736,0.54075560995348,73997389.05963168,-13115194.713012794,1.0,1.0
Base Case,75778795.35677773,85575348.99043676,0,0.0,0.0,59929275.169314414,0.4014165971499423,0.3778911293335608,5169651.100506467,4175496.5791116282,0.0,0.0
Base Case,195670847.63305983,183253436.11683616,0,0.0,0.0,152387758.6880114,0.39129489534239986,0.36406784145319127,14227058.261615545,10427610.820092374,0.0,0.0
Base Case,109201426.1301894,75339594.66332889,0,0.0,0.0,85490200.44228202,0.3975363424895931,0.610695654739233,4383336.642683724,9497303.047350608,0.0,0.0
Base Case,155159728.8443903,153263394.4040339,0,0.0,0.0,122499807.15003377,0.3942938204875712,0.45387268808052533,9352892.404586026,10321542.247308461,0.0,0.0
Base Case,175904157.11606058,158536002.95074892,1,60251131.40830361,53787572.20734759,83205603.22458403,0.6464417073230886,0.4133435685811163,169514376.16004163,-44791452.45344317,1.0,0.8927230236200139
Base Case,146489219.18074593,111294457.72542039,0,0.0,0.0,115654406.46561132,0.39478120525089544,0.37224865228612847,10803383.549457397,8030145.583742056,0.0,0.0
Base Case,164961499.84250307,138164601.75742432,0,0.0,0.0,130238343.0033957,0.3918253031460952,0.33844467821441604,12837554.58319756,8258423.55294466,0.0,0.0
Base Case,97032512.2162675,124932896.94969764,0,0.0,0.0,75963626.28376624,0.3992420474516543,0.38271420421965846,6393844.79126914,5393540.8567531835,0.0,0.0
Base Case,136483429.31722072,131866401.44418742,0,0.0,0.0,107754796.93433338,0.39519516053500625,0.4372807663779888,8545750.165593,8726886.3284521,0.0,0.0
Base Case,133794630.26141699,120115162.29922421,0,0.0,0.0,105631440.78866085,0.3960143527395053,0.35370377651587515,10005860.996846173,6983050.699533228,0.0,0.0
Base Case,167062528.82407218,234859868.64882934,0,0.0,0.0,129455036.20537649,0.39479350662536616,0.32745529415864827,12196084.078344498,8032175.909541989,0.0,0.0
Base Case,165948266.24171808,145689071.08670494,0,0.0,0.0,131017398.86592181,0.3915817717101837,0.4267713292990495,10794241.66473806,10378763.299152184,0.0,0.0
Base Case,182964302.9488472,126510590.49970263,0,0.0,0.0,141777099.20219874,0.39298890482460963,0.45594634243126403,11250786.481501937,12028033.15365668,0.0,0.0
Base Case,185001655.17608577,213443324.2757677,0,0.0,0.0,143355815.02936155,0.3925349994183636,0.3947757025268438,12232953.348246016,10616884.582869135,0.0,0.0
Base Case,150305235.66889584,168012534.6061547,0,0.0,0.0,118667166.14100613,0.39372201705061727,0.340547254818101,11254750.081580378,7582240.946345044,0.0,0.0
Base Case,111835030.40899025,136038844.76054305,0,0.0,0.0,87551947.82940729,0.39773408676774535,0.4251963110369468,6810404.469628096,6891722.824776536,0.0,0.0
Base Case,87313386.40356527,113798729.6708741,0,0.0,0.0,69630866.40806568,0.4000388036126166,0.5013362040475646,4424552.520145364,6386171.1391379945,0.0,0.0
Base Case,77286053.99844971,108061870.68978573,0,0.0,0.0,61121270.98064334,0.4005943309086686,0.48479275889682877,3951418.962411819,5412881.364977142,0.0,0.0
Base Case,170895007.65045998,140314570.58868217,0,0.0,0.0,132424770.59867056,0.393858535645175,0.3797420524560458,12096545.681410814,9419569.469940346,0.0,0.0
Base Case,106448454.70113115,124771192.46441133,0,0.0,0.0,84040589.74757127,0.3989845983850784,0.5112571740729521,5289112.554344105,7897433.987601544,0.0,0.0
Base Case,181460525.33888203,168798120.65297848,0,0.0,0.0,140611842.90451732,0.3933281032546728,0.4560651284801446,10830404.906478945,11951862.511479773,0.0,0.0
Base Case,102449105.95049402,97962752.50679526,1,28759475.437238846,28759475.437238846,51444593.52371864,0.621699492224379,0.558755969061863,86459005.61397545,-20868313.236415178,1.0,1.0
Base Case,119455005.50139372,152672543.61591998,0,0.0,0.0,93517332.9342173,0.3964062767556018,0.3239445456606548,8893585.800128423,5682625.5126500605,0.0,0.0
Base Case,171320233.25499475,309840536.2818802,0,0.0,0.0,132754271.98925915,0.39375622730736537,0.36701787066863056,10932032.545504186,9204189.634518871,0.0,0.0
Base Case,156249852.645985,160988713.94774836,1,15779128.271217868,15779128.271217868,107581335.807535,0.45184484541081155,0.3917288771233407,62008731.401614815,-8847188.295954704,1.0,1.0
Base Case,179878352.18791026,146148564.2786014,1,70921030.78116567,54874181.01640634,84511657.97903894,0.6493090104801464,0.5605442466261683,170201014.72135296,-42901405.24476519,1.0,0.7737363714541378
Base Case,113031797.8647127,104499918.73320812,0,0.0,0.0,88488850.9908632,0.3972924853604246,0.46696708214263294,6554207.619020326,7602469.704559628,0.0,0.0
Base Case,162931385.87666914,171257034.21645653,1,21611603.764419433,21611603.764419433,107023956.4649203,0.47155755905209773,0.402936581279295,73294391.9880968,-12209177.731452662,1.0,1.0
Base Case,65655570.11074089,34266539.187556826,0,0.0,0.0,51923454.697103,0.4020228695379945,0.4107419114693357,4537843.05140373,3882251.67856087,0.0,0.0
Base Case,153673010.58347136,148800522.62189582,0,0.0,0.0,121325418.33324076,0.3928114265367993,0.36621715712498154,11178135.237051945,8294010.348768202,0.0,0.0
Base Case,53026133.32932787,39415279.6967578,0,0.0,0.0,42358532.47977719,0.40272565579093716,0.25102251822921545,4732148.63993175,1982321.4919212745,0.0,0.0
Base Case,137947893.34621698,74040904.50102416,0,0.0,0.0,108910996.91049364,0.3947546497300311,0.3738485242760334,10412102.233117342,7562631.785349881,0.0,0.0
Base Case,146351136.6718319,92116114.21319622,0,0.0,0.0,115545389.79442415,0.3948201267885652,0.3833828402984282,10738289.675873602,8244426.910460496,0.0,0.0
Base Case,57015146.759625115,80519998.62774439,0,0.0,0.0,45545005.802106425,0.40243044932101424,0.4949562685884591,2815809.320339972,4081506.036465888,0.0,0.0
Base Case,97421455.77904628,89890956.21875323,0,0.0,0.0,76268115.2234119,0.3990772593382415,0.3523919155722246,7168611.411507498,4990873.963544137,0.0,0.0
Base Case,51326629.55496647,60873232.406677894,2,1954316.1866148026,1954316.1866148026,39046631.63399094,0.4243241221738614,0.437026293001718,10483898.503471645,668798.8274779258,2.0,1.0
Base Case,152975789.74020588,212836728.9580914,1,4211783.621070233,4211783.621070233,116563178.9868778,0.4071984283815692,0.44955520826773093,25044914.003674332,4436956.309249431,1.0,1.0
Base Case,81879996.05729379,103232890.84005074,0,0.0,0.0,64754330.05904776,0.398780674268474,0.41378502854164895,5105219.412291331,4917545.568795767,0.0,0.0
Base Case,189173447.88709584,163530110.5073115,0,0.0,0.0,147325311.95750153,0.3915693197596702,0.4037032608201566,12772952.945059296,11119531.524613073,0.0,0.0
Base Case,54336711.59074656,87807403.78302795,1,22747607.081410646,17647173.0175562,26115821.474379245,0.6757272802951592,0.5806738173901207,54102714.338932544,-13909771.178730592,1.0,0.7757815120684707
Base Case,170803766.7752595,185221678.04932985,0,0.0,0.0,132354069.31695923,0.3938805246352452,0.32481589299448627,12967709.416394262,8126333.77169374,0.0,0.0
Base Case,51133062.016336225,64103163.90363649,0,0.0,0.0,40846323.67388576,0.4042582820910959,0.46718349465706904,2806061.8100036317,3453523.774439267,0.0,0.0
Base Case,179912512.76993966,353370718.29984057,0,0.0,0.0,139412309.55404282,0.39367766563577206,0.32593194736330616,12110571.878097303,8661477.576151045,0.0,0.0
Base Case,148070390.86096913,127694178.1073721,0,0.0,0.0,116902747.5807102,0.3943383852275416,0.4051708218282552,10096083.135423874,8807512.654455047,0.0,0.0
Base Case,128508924.46728234,85830891.62512684,0,0.0,0.0,101457489.26292336,0.39631015312629597,0.5534886405342744,6281923.801677331,10289093.369540945,0.0,0.0
Base Case,177837960.9011645,225846586.39234373,0,0.0,0.0,138499204.31021577,0.39329845348633424,0.43878186913538136,10524158.726018753,11361426.593090387,0.0,0.0
Base Case,133217604.89904954,128140250.83083194,0,0.0,0.0,105175879.37304588,0.3961848328835429,0.5494062624887613,6275154.797205129,10622959.542880066,0.0,0.0
Base Case,103078332.33153999,99586153.78368747,0,0.0,0.0,80696666.06731643,0.3985160972559934,0.4137041484451414,6663498.654067258,6164531.410644974,0.0,0.0
Base Case,119793372.42856812,124863471.21025988,0,0.0,0.0,93782227.37322128,0.3962890802661816,0.38281606837058313,8245476.058429137,6667072.592574116,0.0,0.0
Base Case,196699065.33550093,85128916.1085563,2,283730228.74808824,119821721.57248755,33366806.188678734,1.7955227853534081,1.0,357184460.5362271,-104431719.9823241,2.0,0.4223086207669189
Base Case,140842740.51597694,167992467.25414884,0,0.0,0.0,111195922.51577953,0.39559527511029025,0.2579527765189565,12100264.44062331,5470352.451688178,0.0,0.0
Base Case,103942794.82502536,122974437.60286523,0,0.0,0.0,81373420.46871145,0.3981683327885136,0.3116239379315815,7953666.798648392,4753976.512280933,0.0,0.0
Base Case,117888874.25838907,95675113.35551113,0,0.0,0.0,92291269.08546387,0.3969530379887374,0.30763093052997076,9580685.523563337,5322924.108386213,0.0,0.0
Base Case,188643542.9599816,110659009.23862916,0,0.0,0.0,146177863.08188704,0.39173585485951595,0.34648584079363137,14699136.178223023,9508709.8077423,0.0,0.0
Base Case,61149630.17096629,57825432.89489099,0,0.0,0.0,48359990.94521966,0.40352583973099193,0.49084691553768584,3308231.3441479243,4301046.806703322,0.0,0.0
Base Case,93209479.88328822,88657752.6599862,0,0.0,0.0,74332855.06441003,0.39794786676656096,0.431912413094103,5912249.0238864245,5888769.673895912,0.0,0.0
Base Case,64014386.97946029,91035753.08718829,0,0.0,0.0,50625546.45227776,0.40308706963214735,0.3917725342326528,4045566.858235621,3646137.2875282303,0.0,0.0
Base Case,187762961.3624192,99662735.68602507,0,0.0,0.0,145495512.68287706,0.3919275104348735,0.4332655290936575,12437411.197810063,11727917.193789165,0.0,0.0
Base Case,81358049.53612891,144322137.0491913,0,0.0,0.0,64881632.615946285,0.4004126478782545,0.37647363005165696,5119211.585462378,4531200.406826799,0.0,0.0
Base Case,193071608.68379733,247388399.937879,0,0.0,0.0,150363031.27083027,0.39073514680694654,0.35270733150736566,13746056.020274268,9991363.719588198,0.0,0.0
